stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
355,PA387,SAN PEDRO DEL MAR 51,Parada,43.4713845481523,-3.83031080862172,,,,,Europe/Madrid
356,PA388,VIRGEN DEL MAR 18,Parada,43.4683072184823,-3.8702605865064,,,,,Europe/Madrid
357,PA389,VIRGEN DEL MAR 37,Parada,43.4691711239441,-3.87058972428273,,,,,Europe/Madrid
39,PA39,PASEO DE PEREDA,Parada,43.4620618834338,-3.80162765789247,,,,,Europe/Madrid
358,PA390,LA ALBERICIA 18,Parada,43.4619663482906,-3.83549489880529,,,,,Europe/Madrid
360,PA393,AVENIDA DEL DEPORTE 2,Parada,43.4620263487846,-3.84447257017362,,,,,Europe/Madrid
361,PA394,INSTITUTO ALBERICIA,Parada,43.4611095835658,-3.84878370701347,,,,,Europe/Madrid
362,PA395,CASA DEL DEPORTE,Parada,43.4606634368548,-3.8509015662423,,,,,Europe/Madrid
363,PA396,CORCEÑO,Parada,43.4626014783748,-3.85690491208748,,,,,Europe/Madrid
364,PA397,BARRIO EL SOMO,Parada,43.4656044028786,-3.85401659911379,,,,,Europe/Madrid
365,PA398,AMBULATORIO,Parada,43.4661101291899,-3.85659863480881,,,,,Europe/Madrid
366,PA399,BARRIO EL SOMO 82,Parada,43.4665377009843,-3.85906587107027,,,,,Europe/Madrid
4,PA4,JOSE MARIA COSSIO 33,Parada,43.4594039079168,-3.84621045531486,,,,,Europe/Madrid
40,PA40,CORREOS,Parada,43.461586284304,-3.8070180554901,,,,,Europe/Madrid
367,PA400,BARRIO EL SOMO 118,Parada,43.4659477306817,-3.86386786040264,,,,,Europe/Madrid
368,PA401,CORBAN 2,Parada,43.4658147043635,-3.86766453612096,,,,,Europe/Madrid
369,PA402,CIRIEGO,Parada,43.4717418305777,-3.8697485132745,,,,,Europe/Madrid
370,PA403,CORBAN,Parada,43.4651662033829,-3.86768740207848,,,,,Europe/Madrid
371,PA404,EL MAZO 30,Parada,43.4679707941334,-3.86551981516366,,,,,Europe/Madrid
372,PA405,EL MAZO 2,Parada,43.4692314976257,-3.85997387982827,,,,,Europe/Madrid
373,PA406,BARRIO EL SOMO 55,Parada,43.4664769308924,-3.85913658950547,,,,,Europe/Madrid
374,PA407,BARRIO EL SOMO 37,Parada,43.4660687872555,-3.85666035776502,,,,,Europe/Madrid
375,PA408,EL SOMO,Parada,43.4655283284939,-3.85390649220254,,,,,Europe/Madrid
376,PA409,CORCEÑO 69,Parada,43.4622106975426,-3.85707110832907,,,,,Europe/Madrid
41,PA41,PLAZA AYUNTAMIENTO,Parada,43.461676344705,-3.81017720129389,,,,,Europe/Madrid
377,PA410,AVENIDA DEL DEPORTE 9,Parada,43.4607778179876,-3.85013538058959,,,,,Europe/Madrid
378,PA411,AVENIDA DEL DEPORTE 3,Parada,43.4619169934569,-3.84464906753743,,,,,Europe/Madrid
379,PA412,LA CAVADUCA,Parada,43.462543661705,-3.8421984864839,,,,,Europe/Madrid
380,PA413,LA ALBERICIA 1,Parada,43.4618212447229,-3.83546397437353,,,,,Europe/Madrid
381,PA414,LA GLORIA 8,Parada,43.4630810515708,-3.83928217198746,,,,,Europe/Madrid
382,PA415,LA GLORIA 60,Parada,43.4643542452569,-3.84129975321356,,,,,Europe/Madrid
383,PA416,LA GLORIA 120,Parada,43.4655500824443,-3.84407034857136,,,,,Europe/Madrid
384,PA417,LA GLORIA 144,Parada,43.4654106599076,-3.84709725163737,,,,,Europe/Madrid
385,PA418,LA GLORIA 234,Parada,43.4654611121416,-3.8499836334989,,,,,Europe/Madrid
42,PA42,JESUS DE MONASTERIO 12,Parada,43.4618409362494,-3.81282101148866,,,,,Europe/Madrid
386,PA420,LA GLORIA 179,Parada,43.4654139429291,-3.85108460378396,,,,,Europe/Madrid
387,PA421,LA GLORIA 157,Parada,43.4653296295831,-3.84709612008427,,,,,Europe/Madrid
388,PA422,LA GLORIA 123,Parada,43.4654687783052,-3.84410630424926,,,,,Europe/Madrid
389,PA423,LA GLORIA 43,Parada,43.4638673779052,-3.8408205252234,,,,,Europe/Madrid
390,PA424,LA GLORIA 1,Parada,43.4630739670259,-3.83949902438931,,,,,Europe/Madrid
394,PA428,INSTITUTOS PEÑACASTILLO,Parada,43.4465876612644,-3.85242358740531,,,,,Europe/Madrid
395,PA429,CALLE ALTA 46,Parada,43.4596932782695,-3.81546456183005,,,,,Europe/Madrid
43,PA43,SAN FERNANDO 22,Parada,43.4604212625301,-3.81986739529346,,,,,Europe/Madrid
396,PA430,CALLE ALTA 56,Parada,43.4590074277368,-3.81751758270069,,,,,Europe/Madrid
397,PA431,CALLE ALTA 80,Parada,43.4584920717696,-3.82167105156775,,,,,Europe/Madrid
398,PA432,CALLE ARGENTINA 7,Parada,43.4572892645479,-3.82355996322701,,,,,Europe/Madrid
399,PA433,PLAZA DE TOROS,Parada,43.4567534235799,-3.82669235968599,,,,,Europe/Madrid
400,PA434,CALLE ALTA 28,Parada,43.460311331633,-3.81240249785165,,,,,Europe/Madrid
402,PA436,PEDRO SAN MARTIN 8,Parada,43.4588514581089,-3.82799251980776,,,,,Europe/Madrid
403,PA437,EMILIO DIAZ CANEJA 2,Parada,43.4608502825807,-3.83293143783027,,,,,Europe/Madrid
404,PA438,CUESTA LA ATALAYA 2,Parada,43.4639046627338,-3.80780061859014,,,,,Europe/Madrid
44,PA44,SAN FERNANDO 66,Parada,43.4592421279873,-3.82426744137884,,,,,Europe/Madrid
406,PA440,AVENIDA VICENTE TRUEBA 8,Parada,43.4558475256162,-3.85622346273512,,,,,Europe/Madrid
407,PA441,EMILIO DIAZ CANEJA,Parada,43.460868133141,-3.83323861642279,,,,,Europe/Madrid
408,PA442,PASEO DE ALTAMIRA 208,Parada,43.467652445223,-3.81271027786179,,,,,Europe/Madrid
409,PA443,EL MAZO,Parada,43.4666841504528,-3.86817815177243,,,,,Europe/Madrid
410,PA444,PASEO DE PEREDA 35,Parada,43.4624092988485,-3.79809399093298,,,,,Europe/Madrid
411,PA445,CEMENTERIO DE LLUJA,Parada,43.4506305958069,-3.87271290141561,,,,,Europe/Madrid
412,PA446,OJAIZ 89,Parada,43.4407974733323,-3.88554429982084,,,,,Europe/Madrid
413,PA447,OJAIZ 166,Parada,43.4408128886208,-3.88578612232193,,,,,Europe/Madrid
414,PA448,VALDECILLA SUR,Parada,43.4547201945284,-3.82769058964239,,,,,Europe/Madrid
415,PA449,VALDECILLA SUR,Parada,43.4546510006132,-3.82748347885879,,,,,Europe/Madrid
45,PA45,AVENIDA DE VALDECILLA,Parada,43.4575563357455,-3.83041565699705,,,,,Europe/Madrid
420,PA454,PCTCAN 1,Parada,43.4527992548983,-3.87004191278329,,,,,Europe/Madrid
421,PA455,JOAQUIN RODRIGO 10,Parada,43.4546095856968,-3.86575171499463,,,,,Europe/Madrid
422,PA456,CALLE CERVANTES 29,Parada,43.4638600403187,-3.81115675576739,,,,,Europe/Madrid
423,PA457,CALLE DEL MONTE 12,Parada,43.463922606637,-3.81426497264765,,,,,Europe/Madrid
425,PA459,VERIDIANO ROJO,Parada,43.4778276729954,-3.81022004304701,,,,,Europe/Madrid
46,PA46,TORRES QUEVEDO 22,Parada,43.4573284352537,-3.83720105898256,,,,,Europe/Madrid
427,PA461,MENENDEZ PELAYO 25,Parada,43.4658259655421,-3.79808500484664,,,,,Europe/Madrid
428,PA462,JORGE SEPULVEDA 2,Parada,43.4744784946856,-3.81127998359722,,,,,Europe/Madrid
429,PA463,CALLE LA PEREDA 14,Parada,43.4780858614423,-3.8046645991396,,,,,Europe/Madrid
430,PA464,CALLE LA PEREDA,Parada,43.4780475234356,-3.80448257354547,,,,,Europe/Madrid
431,PA465,AVENIDA DEL DEPORTE 9,Parada,43.4610186418197,-3.8488441182331,,,,,Europe/Madrid
432,PA466,BARRIO LA SIERRA,Parada,43.4609242100335,-3.85865737041405,,,,,Europe/Madrid
433,PA467,VICENTE TRUEBA 19,Parada,43.4600710070074,-3.85682444881087,,,,,Europe/Madrid
434,PA468,VICENTE TRUEBA,Parada,43.459986994748,-3.85666849995585,,,,,Europe/Madrid
435,PA469,BARRIO LA SIERRA 10,Parada,43.4613344431689,-3.85796324425597,,,,,Europe/Madrid
47,PA47,PLAZA MANUEL LLANO,Parada,43.4582239387637,-3.84071370115077,,,,,Europe/Madrid
436,PA470,PASEO DE ALTAMIRA 77,Parada,43.467533179491,-3.8119300608435,,,,,Europe/Madrid
437,PA471,CALLE ARRIBA 64,Parada,43.4790204226531,-3.80818096318293,,,,,Europe/Madrid
439,PA473,RICARDO LEON,Parada,43.4557152673055,-3.84884130859439,,,,,Europe/Madrid
443,PA477,JOSE ORTEGA Y GASSET 2,Parada,43.4462019313202,-3.86296969164083,,,,,Europe/Madrid
444,PA478,CAMARREAL,Parada,43.4471914170464,-3.86634191402969,,,,,Europe/Madrid
445,PA479,MARQUES DE HAZAS 5,Parada,43.4767660359588,-3.80712441511871,,,,,Europe/Madrid
48,PA48,JOSE MARIA COSSIO 12,Parada,43.4598511204018,-3.84150152934565,,,,,Europe/Madrid
446,PA480,MARQUES DE HAZAS,Parada,43.4768960647198,-3.80711069007873,,,,,Europe/Madrid
447,PA481,PLAZA DE MEJICO,Parada,43.457936768905,-3.82631142841492,,,,,Europe/Madrid
448,PA482,LUIS QUINTANILLA ISASI,Parada,43.4546966693559,-3.84986113410367,,,,,Europe/Madrid
449,PA483,GERARDO DIEGO 1,Parada,43.4557216939061,-3.84560056484003,,,,,Europe/Madrid
452,PA486,PCTCAN 2,Parada,43.4529102297186,-3.87144353206348,,,,,Europe/Madrid
453,PA487,PCTCAN 3,Parada,43.4503880060865,-3.87446954423473,,,,,Europe/Madrid
454,PA488,PCTCAN-UNEATLANTICO,Parada,43.451337425151,-3.8768700067606,,,,,Europe/Madrid
455,PA489,ALBERT EINSTEIN 14,Parada,43.4530227581068,-3.87003980235665,,,,,Europe/Madrid
49,PA49,JOSE MARIA COSSIO 24,Parada,43.4598340579658,-3.8435263392934,,,,,Europe/Madrid
456,PA490,CALLE ADARZO 48,Parada,43.4532986472827,-3.86303956647519,,,,,Europe/Madrid
457,PA491,CALLE ADARZO 117,Parada,43.4532805807024,-3.86288498448966,,,,,Europe/Madrid
458,PA492,CENTRO DE SALUD NUEVA MONTAÑA,Parada,43.4398902843286,-3.8554051774051,,,,,Europe/Madrid
459,PA493,GERTRUDIS GOMEZ DE AVELLANEDA,Parada,43.4386652911293,-3.85355042737659,,,,,Europe/Madrid
460,PA494,EUSEBIO SANTAMARIA 1,Parada,43.4412335639345,-3.85132058303889,,,,,Europe/Madrid
461,PA495,EUSEBIO SANTAMARIA 2,Parada,43.4412772511232,-3.85152399301006,,,,,Europe/Madrid
462,PA496,EUSEBIO SANTAMARIA,Parada,43.4388248168292,-3.85324212857421,,,,,Europe/Madrid
463,PA497,CARMEN BRAVO VILLASANTE,Parada,43.4396761585398,-3.85536941435556,,,,,Europe/Madrid
464,PA498,CARMEN BRAVO VILLASANTE 1,Parada,43.4425574491711,-3.8533336995566,,,,,Europe/Madrid
465,PA499,CAMARREAL 45,Parada,43.4471534447214,-3.86651674057648,,,,,Europe/Madrid
5,PA5,JOSE MARIA COSSIO 17,Parada,43.4596836342094,-3.84310483395947,,,,,Europe/Madrid
50,PA50,JOSE MARIA COSSIO 44,Parada,43.4594752137699,-3.84663852625277,,,,,Europe/Madrid
466,PA500,ORTEGA Y GASSET 28,Parada,43.4438028762276,-3.85718583107456,,,,,Europe/Madrid
467,PA502,BARRIO CAMINO 27,Parada,43.4664401514431,-3.7883590187461,,,,,Europe/Madrid
468,PA503,CENTRO DE SALUD,Parada,43.4663203052662,-3.79058631172042,,,,,Europe/Madrid
469,PA504,TETUAN 41,Parada,43.4660219475815,-3.79356555793385,,,,,Europe/Madrid
470,PA505,AVENIDA CANTABRIA 35,Parada,43.4759532537233,-3.80622222893083,,,,,Europe/Madrid
471,PA506,AVENIDA CANTABRIA 76,Parada,43.4759360310165,-3.80663424389743,,,,,Europe/Madrid
607,PA508,CALLE RUCANDIAL,Parada,43.454691161505,-3.86660797761512,,,,,Europe/Madrid
622,PA509,INTERCAMBIADOR DE VALDECILLA,Parada,43.4567167237491,-3.83137413617495,,,,,Europe/Madrid
51,PA51,JOSE MARIA COSSIO 52,Parada,43.4591619177878,-3.84858687875844,,,,,Europe/Madrid
623,PA510,JESÚS DE MONASTERIO 7,Parada,43.4616528357724,-3.81075121789887,,,,,Europe/Madrid
624,PA511,INTERCAMBIADOR DEL SARDINERO 1,Parada,43.4775020790382,-3.79085673855073,,,,,Europe/Madrid
625,PA512,INTERCAMBIADOR AVENIDA VALDECILLA,Parada,43.4568340994357,-3.83165336292031,,,,,Europe/Madrid
626,PA513,ESTACION DE AUTOBUSES 1,Parada,43.4596150793176,-3.81014389134529,,,,,Europe/Madrid
628,PA515,INTERCAMBIADOR DEL SARDINERO 2,Parada,43.4776577444221,-3.79095187603918,,,,,Europe/Madrid
629,PA516,INTERCAMBIADOR SARDINERO,Parada,43.477729285163,-3.79134984436265,,,,,Europe/Madrid
630,PA517,LOS AGUSTINOS,Parada,43.4775628908506,-3.7906697102616,,,,,Europe/Madrid
680,PA518,CANALEJAS 90,Parada,43.467740734326,-3.78749776759895,,,,,Europe/Madrid
681,PA519,CANALEJAS 93,Parada,43.4674317296456,-3.78742773876638,,,,,Europe/Madrid
52,PA52,LOS CIRUELOS 26,Parada,43.4584374654372,-3.85244506567506,,,,,Europe/Madrid
697,PA521,ESTACION,Parada,43.4588100795261,-3.81090549402236,,,,,Europe/Madrid
703,PA522,MIRANDA,Parada,43.4681888025525,-3.78879552016277,,,,,Europe/Madrid
704,PA523,MIRANDA,Parada,43.4687332287924,-3.78783702457795,,,,,Europe/Madrid
705,PA524,AVENIDA LOS INFANTES,Parada,43.46841880731,-3.78770374779538,,,,,Europe/Madrid
1021,PA525,CAMARREAL 40,Parada,43.447348842043,-3.86734881936896,,,,,Europe/Madrid
1022,PA526,CAMARREAL 51,Parada,43.4472039357739,-3.86745797622715,,,,,Europe/Madrid
1082,PA528,JULIO JAURENA 3,Parada,43.4573438255219,-3.85783097073306,,,,,Europe/Madrid
1083,PA529,ERNEST LLUCH 25,Parada,43.4729155192166,-3.81388770481565,,,,,Europe/Madrid
53,PA53,INSTITUTO ALISAL,Parada,43.4578006520384,-3.85572417030395,,,,,Europe/Madrid
1084,PA530,ERNEST LLUCH 17,Parada,43.4738693062942,-3.8104068323338,,,,,Europe/Madrid
1085,PA531,ERNEST LLUCH 9,Parada,43.4751160991395,-3.80624758578527,,,,,Europe/Madrid
1086,PA532,ERNEST LLUCH 3,Parada,43.4757722764766,-3.80368592827066,,,,,Europe/Madrid
1087,PA533,PRIMERO MAYO 64,Parada,43.4408314170724,-3.85974308912486,,,,,Europe/Madrid
1088,PA534,RICARDO LOPEZ ARANDA 23,Parada,43.4409313492861,-3.86275902617791,,,,,Europe/Madrid
1089,PA535,RICARDO LOPEZ ARANDA 17,Parada,43.4428265595752,-3.86069013994948,,,,,Europe/Madrid
1090,PA536,JOSE ORTEGA Y GASSET 32,Parada,43.4449743486346,-3.85974288868983,,,,,Europe/Madrid
1091,PA537,JOSE ORTEGA Y GASSET 39,Parada,43.4458527491669,-3.86250350205888,,,,,Europe/Madrid
1092,PA538,JOSE ORTEGA Y GASSET 21,Parada,43.4448639008703,-3.85984476200943,,,,,Europe/Madrid
1093,PA539,RICARDO LOPEZ ARANDA 18,Parada,43.4428687603334,-3.86079095941926,,,,,Europe/Madrid
54,PA54,BARRIO DE OJAIZ 7,Parada,43.4414597543452,-3.88173603114804,,,,,Europe/Madrid
1094,PA540,ERNEST LLUCH 2,Parada,43.4760319870018,-3.80287464911648,,,,,Europe/Madrid
1095,PA541,ERNEST LLUCH 10,Parada,43.4751750356589,-3.80633009753582,,,,,Europe/Madrid
1096,PA542,ERNEST LLUCH 18,Parada,43.4738339428105,-3.81069567841201,,,,,Europe/Madrid
1097,PA543,ERNEST LLUCH 26,Parada,43.47299145066,-3.813922106319,,,,,Europe/Madrid
1098,PA544,JULIO JAURENA 4,Parada,43.4574681640917,-3.85788044089065,,,,,Europe/Madrid
1113,PA545,JOSE MARIA GONZALEZ TREVILLA 14,Parada,43.483344837503,-3.79644584982088,,,,,Europe/Madrid
55,PA55,LOS CASTROS 76,Parada,43.4692541279202,-3.8126789239879,,,,,Europe/Madrid
1152,PA551,MARIA GUERRERO,Parada,43.4426417985347,-3.85508428813021,,,,,Europe/Madrid
2123,PA552,PIQUIO-PZA ITALIA,Parada,43.4735840958775,-3.78450163494693,,,,,Europe/Madrid
56,PA56,CAMARREAL 109,Parada,43.4463066400746,-3.87060899664979,,,,,Europe/Madrid
57,PA57,IGLESIA LA PEÑA,Parada,43.4478230465854,-3.86418178584658,,,,,Europe/Madrid
58,PA58,PEÑACASTILLO ESCUELAS,Parada,43.4475649145202,-3.86058523138619,,,,,Europe/Madrid
59,PA59,LOS LLANOS,Parada,43.4480318230699,-3.85798296254346,,,,,Europe/Madrid
6,PA6,JOSE MARIA COSSIO 1,Parada,43.4597071637227,-3.84088653041633,,,,,Europe/Madrid
60,PA60,EL EMPALME,Parada,43.4488092590174,-3.85344896511681,,,,,Europe/Madrid
1023,PA600,CAMARREAL 40 (Cocheras),Parada,43.4480891030846,-3.86709983819633,,,,,Europe/Madrid
61,PA61,CAMPOGIRO 23,Parada,43.4510329397632,-3.84918942439161,,,,,Europe/Madrid
62,PA62,CAMPOGIRO,Parada,43.4536539776165,-3.84617396507445,,,,,Europe/Madrid
63,PA63,CAMPOGIRO 5,Parada,43.4545529680249,-3.84246577375812,,,,,Europe/Madrid
64,PA64,CAJO 17,Parada,43.4541833616203,-3.83835269834877,,,,,Europe/Madrid
65,PA65,CAJO 5,Parada,43.4549304071569,-3.83384909059824,,,,,Europe/Madrid
66,PA66,PLAZA BRISAS,Parada,43.4738646764307,-3.7853099792147,,,,,Europe/Madrid
67,PA67,LOS CASTROS 20,Parada,43.4733741380285,-3.78803907794824,,,,,Europe/Madrid
68,PA68,LOS CASTROS 38,Parada,43.4726961366342,-3.79163228038217,,,,,Europe/Madrid
69,PA69,UIMP,Parada,43.4720195637191,-3.79571836097396,,,,,Europe/Madrid
7,PA7,MANUEL LLANO,Parada,43.4579542340806,-3.84117016926005,,,,,Europe/Madrid
70,PA70,ESCUELA DE CAMINOS,Parada,43.4712521263596,-3.79950189008281,,,,,Europe/Madrid
71,PA71,INTERFACULTATIVO,Parada,43.4704921227331,-3.80354109622813,,,,,Europe/Madrid
72,PA72,RECTORADO,Parada,43.4702037397336,-3.80582911104401,,,,,Europe/Madrid
73,PA73,LOS CASTROS 63,Parada,43.4703601042066,-3.80354330341222,,,,,Europe/Madrid
74,PA74,PARQUE LA TEJA,Parada,43.4712010216925,-3.79906984115093,,,,,Europe/Madrid
75,PA75,LOS CASTROS 53,Parada,43.4718671838563,-3.79561745250289,,,,,Europe/Madrid
76,PA76,CASIMIRO SAINZ 9,Parada,43.4642164612191,-3.79682266407217,,,,,Europe/Madrid
77,PA77,CALVO SOTELO 1,Parada,43.4614927538632,-3.80933576022168,,,,,Europe/Madrid
78,PA78,CAJO 2,Parada,43.4553595638565,-3.83289753604669,,,,,Europe/Madrid
79,PA79,CAJO 10,Parada,43.4546850231196,-3.83501241696265,,,,,Europe/Madrid
8,PA8,INSTITUTO TORRES QUEVEDO,Parada,43.4570117954802,-3.8364805039506,,,,,Europe/Madrid
80,PA80,PARQUE DOCTOR MORALES,Parada,43.4542903979677,-3.83840646010009,,,,,Europe/Madrid
81,PA81,LAS CALIFORNAS,Parada,43.4545546310208,-3.84297317938012,,,,,Europe/Madrid
82,PA82,CAMPOGIRO 90,Parada,43.4531283081487,-3.84702369002419,,,,,Europe/Madrid
83,PA83,ALTO DE LA PEÑA,Parada,43.4511947070305,-3.84923123801319,,,,,Europe/Madrid
84,PA84,EL EMPALME 6,Parada,43.449023828337,-3.85296797976471,,,,,Europe/Madrid
85,PA85,LOS LLANOS,Parada,43.4481216795872,-3.85799584997868,,,,,Europe/Madrid
86,PA86,ESCUELAS PEÑACASTILLO,Parada,43.4476401391254,-3.8606997507865,,,,,Europe/Madrid
87,PA87,CALLE LA PEÑA,Parada,43.4478805623503,-3.86376758563544,,,,,Europe/Madrid
88,PA88,CAMARREAL 68,Parada,43.4465008165512,-3.87026029455905,,,,,Europe/Madrid
89,PA89,DEPOSITO MUNICIPAL,Parada,43.441454158967,-3.87791097747283,,,,,Europe/Madrid
9,PA9,VALDECILLA,Parada,43.4573874930483,-3.83008121452806,,,,,Europe/Madrid
90,PA90,BARRIO LAS TEJERAS,Parada,43.4389535091726,-3.87833096279877,,,,,Europe/Madrid
92,PA92,JERONIMO SAINZ DE LA MAZA,Parada,43.4563261084019,-3.82709914298288,,,,,Europe/Madrid
93,PA93,CANDINA,Parada,43.4531465599797,-3.82832522356584,,,,,Europe/Madrid
94,PA94,LA LONJA,Parada,43.4532909066148,-3.82111332664809,,,,,Europe/Madrid
95,PA95,MARQUES DE LA HERMIDA 36,Parada,43.4540308940062,-3.81842261568624,,,,,Europe/Madrid
96,PA96,BARRIO PESQUERO,Parada,43.4521640063865,-3.81877146629328,,,,,Europe/Madrid
97,PA97,PARQUE VARADERO,Parada,43.4540444185371,-3.81811811145799,,,,,Europe/Madrid
98,PA98,MARQUES DE LA HERMIDA 1,Parada,43.4556979608165,-3.81231000356183,,,,,Europe/Madrid
